iso_a0,pais,adm_1_name,ano,mes,casos_dengue,incidencia_dengue,agua_basica,tmax_promedio,tmin_promedio,precipitacion,humedad_promedio,poblacion,densidad_poblacion,tmax_lag1,tmax_lag2,tmax_lag3,tmax_lag4,tmax_lag5,tmax_lag6,tmin_lag1,tmin_lag2,tmin_lag3,tmin_lag4,tmin_lag5,tmin_lag6,precipitacion_lag1,precipitacion_lag2,precipitacion_lag3,precipitacion_lag4,precipitacion_lag5,precipitacion_lag6,humedad_lag1,humedad_lag2,humedad_lag3,humedad_lag4,humedad_lag5,humedad_lag6,incidencia_lag1,incidencia_lag2,incidencia_lag3,incidencia_lag4,incidencia_lag5,incidencia_lag6,incidencia_lag7,incidencia_lag8,incidencia_lag9,incidencia_lag10,incidencia_lag11,incidencia_lag12,incidencia_roll3,incidencia_roll6,incidencia_roll12,mes_sin,mes_cos,indicador_covid,indicador_nino,indicador_nina,incidencia_vecinos_lag1,incidencia_vecinos_lag2,incidencia_vecinos_lag3,incidencia_vecinos_lag4,incidencia_vecinos_lag5,incidencia_vecinos_lag6,amplitud_termica,temperatura_media,precipitacion_anomalia,aceleracion_incidencia,cambio_interanual,tendencia_1m,tendencia_3m,fase_ascendente,indicador_brote,pais_ARG,pais_BOL,pais_BRA,pais_COL,pais_ECU,pais_MEX,pais_PAN,pais_PER
COL,Colombia,CHOCO,2020,3,36,6.4544,96.3026,31.83,21.28,9.67,88.59,557756,11.987,33.05,32.4,29.29,29.17,28.76,29.27,21.67,22.16,22.34,21.93,21.74,21.32,12.9,15.06,24.45,21.76,23.37,23.77,88.92,90.17,95.42,94.78,95.46,94.51,1.9339243194079296,1.598255623031531,1.2177869481593069,1.2177869481593069,1.2177869481593069,2.2621276153627696,1.413885208791003,1.499176518176563,1.3683340357428977,1.499176518176563,1.3206352123136165,1.0404533744945774,1.6253571922940895,1.6615115689265925,1.5256323005750363,1.0,6.123233995736766e-17,1,0,0,1.9448715146231677,1.9712158141087353,1.99715987106503,1.644071196328451,1.5324056687631318,1.8813614691359832,10.549999999999997,26.555,-10.63,0.3356686963763986,0.8934709449133522,0.12150057940348391,0.27983105656849705,1,0,0,0,0,1,0,0,0,0
COL,Colombia,CHOCO,2020,4,55,9.8609,96.3026,30.35,22.22,14.02,93.01,557756,11.987,31.83,33.05,32.4,29.29,29.17,28.76,21.28,21.67,22.16,22.34,21.93,21.74,9.67,12.9,15.06,24.45,21.76,23.37,88.59,88.92,90.17,95.42,94.78,95.46,2.0088044620803953,1.9339243194079296,1.598255623031531,1.2177869481593069,1.2177869481593069,1.2177869481593069,2.2621276153627696,1.413885208791003,1.499176518176563,1.3683340357428977,1.499176518176563,1.3206352123136165,1.8622904165289957,1.5910872305548365,1.6061073723376447,0.8660254037844387,-0.4999999999999998,1,0,0,1.80115959373997,1.9448715146231677,1.9712158141087353,1.99715987106503,1.644071196328451,1.5324056687631318,8.130000000000003,26.285,-6.6441666666666706,0.07488014267246568,0.6881692497667788,0.025201926134241104,0.14670250553772501,1,0,0,0,0,1,0,0,0,0
COL,Colombia,CHOCO,2020,5,144,25.8177,96.3026,29.83,22.24,22.58,94.41,557756,11.987,30.35,31.83,33.05,32.4,29.29,29.17,22.22,21.28,21.67,22.16,22.34,21.93,14.02,9.67,12.9,15.06,24.45,21.76,93.01,88.59,88.92,90.17,95.42,94.78,2.385169184000195,2.0088044620803953,1.9339243194079296,1.598255623031531,1.2177869481593069,1.2177869481593069,1.2177869481593069,2.2621276153627696,1.413885208791003,1.499176518176563,1.3683340357428977,1.499176518176563,2.129496778323413,1.817419093786403,1.718525474019555,0.49999999999999994,-0.8660254037844387,1,0,0,1.4965752518540372,1.80115959373997,1.9448715146231677,1.9712158141087353,1.99715987106503,1.644071196328451,7.59,26.034999999999997,2.1366666666666667,0.37636472191979964,0.8859926658236319,0.11786107443466864,0.14306300056890975,1,0,0,0,0,1,0,0,0,0
COL,Colombia,CHOCO,2020,6,144,25.8177,96.3026,30.38,21.23,18.72,93.62,557756,11.987,29.83,30.35,31.83,33.05,32.4,29.29,22.24,22.22,21.28,21.67,22.16,22.34,22.58,14.02,9.67,12.9,15.06,24.45,94.41,93.01,88.59,88.92,90.17,95.42,3.289062117278362,2.385169184000195,2.0088044620803953,1.9339243194079296,1.598255623031531,1.2177869481593069,1.2177869481593069,1.2177869481593069,2.2621276153627696,1.413885208791003,1.499176518176563,1.3683340357428977,2.71100139759031,2.3087941104217657,2.0065941528621045,1.2246467991473532e-16,-1.0,1,0,0,2.012776316264561,1.4965752518540372,1.80115959373997,1.9448715146231677,1.9712158141087353,1.99715987106503,9.149999999999999,25.805,-1.3933333333333344,0.9038929332781671,1.9207280815354644,0.2366642027403787,0.35452527717504734,1,1,0,0,0,1,0,0,0,0
COL,Colombia,CHOCO,2020,7,90,16.1361,96.3026,30.27,22.39,19.1,94.1,557756,11.987,30.38,29.83,30.35,31.83,33.05,32.4,21.23,22.24,22.22,21.28,21.67,22.16,18.72,22.58,14.02,9.67,12.9,15.06,93.62,94.41,93.01,88.59,88.92,90.17,3.289062117278362,3.289062117278362,2.385169184000195,2.0088044620803953,1.9339243194079296,1.598255623031531,1.2177869481593069,1.2177869481593069,1.2177869481593069,2.2621276153627696,1.413885208791003,1.499176518176563,3.067995569147135,2.636813146652702,2.234878893389694,-0.4999999999999997,-0.8660254037844388,1,0,0,1.771993174605169,2.012776316264561,1.4965752518540372,1.80115959373997,1.9448715146231677,1.9712158141087353,7.879999999999999,26.33,-0.27333333333333343,0.0,1.789885599101799,0.0,0.2366642027403787,1,1,0,0,0,1,0,0,0,0
COL,Colombia,CHOCO,2020,8,54,9.6817,96.3026,31.04,21.13,25.13,94.21,557756,11.987,30.27,30.38,29.83,30.35,31.83,33.05,22.39,21.23,22.24,22.22,21.28,21.67,19.1,18.72,22.58,14.02,9.67,12.9,94.1,93.62,94.41,93.01,88.59,88.92,2.8411873493559656,3.289062117278362,3.289062117278362,2.385169184000195,2.0088044620803953,1.9339243194079296,1.598255623031531,1.2177869481593069,1.2177869481593069,1.2177869481593069,2.2621276153627696,1.413885208791003,3.1608440886167526,2.7726241382792924,2.3418242354646854,-0.8660254037844385,-0.5000000000000004,1,0,1,1.4883694857861878,1.771993174605169,2.012776316264561,1.4965752518540372,1.80115959373997,1.9448715146231677,9.91,26.085,5.774999999999999,-0.44787476792239644,1.4273021405649626,-0.11028656399100933,-0.11028656399100933,0,0,0,0,0,1,0,0,0,0
COL,Colombia,CHOCO,2020,9,36,6.4544,96.3026,29.52,21.55,24.64,94.37,557756,11.987,31.04,30.27,30.38,29.83,30.35,31.83,21.13,22.39,21.23,22.24,22.22,21.28,25.13,19.1,18.72,22.58,14.02,9.67,94.21,94.1,93.62,94.41,93.01,88.59,2.368531996894851,2.8411873493559656,3.289062117278362,3.289062117278362,2.385169184000195,2.0088044620803953,1.9339243194079296,1.598255623031531,1.2177869481593069,1.2177869481593069,1.2177869481593069,2.2621276153627696,2.902071565955443,2.8110930330048074,2.3931271049504423,-1.0,-1.8369701987210297e-16,1,0,1,1.384734812322272,1.4883694857861878,1.771993174605169,2.012776316264561,1.4965752518540372,1.80115959373997,7.969999999999999,25.535,5.429166666666667,-0.47265535246111456,0.10640438153208143,-0.13130448413790408,-0.2415910481289134,0,0,0,0,0,1,0,0,0,0
COL,Colombia,CHOCO,2020,10,28,5.0201,96.3026,29.8,21.72,11.38,93.86,557756,11.987,29.52,31.04,30.27,30.38,29.83,30.35,21.55,21.13,22.39,21.23,22.24,22.22,24.64,25.13,19.1,18.72,22.58,14.02,94.37,94.21,94.1,93.62,94.41,93.01,2.0088044620803953,2.368531996894851,2.8411873493559656,3.289062117278362,3.289062117278362,2.385169184000195,2.0088044620803953,1.9339243194079296,1.598255623031531,1.2177869481593069,1.2177869481593069,1.2177869481593069,2.464482829591456,2.8110930330048074,2.376632944292926,-0.8660254037844386,0.5000000000000001,1,0,1,1.143011875964794,1.384734812322272,1.4883694857861878,1.771993174605169,2.012776316264561,1.4965752518540372,8.080000000000002,25.759999999999998,-7.903333333333334,-0.35972753481445574,0.7910175139210884,-0.11293422904613393,-0.244238713184038,0,0,0,0,0,1,0,0,0,0
COL,Colombia,CHOCO,2020,11,28,5.0201,96.3026,28.86,19.67,13.59,93.08,557756,11.987,29.8,29.52,31.04,30.27,30.38,29.83,21.72,21.55,21.13,22.39,21.23,22.24,11.38,24.64,25.13,19.1,18.72,22.58,93.86,94.37,94.21,94.1,93.62,94.41,1.7951038704784448,2.0088044620803953,2.368531996894851,2.8411873493559656,3.289062117278362,3.289062117278362,2.385169184000195,2.0088044620803953,1.9339243194079296,1.598255623031531,1.2177869481593069,1.2177869481593069,2.0859287872597463,2.7613560799933348,2.396859888488131,-0.5000000000000004,0.8660254037844384,1,0,1,0.9266766114265725,1.143011875964794,1.384734812322272,1.4883694857861878,1.771993174605169,2.012776316264561,9.189999999999998,24.265,-4.694166666666668,-0.21370059160195054,0.5773169223191379,-0.0736735423044459,-0.18660777135057982,0,0,0,0,0,1,0,0,0,0
COL,Colombia,CHOCO,2020,12,17,3.0479,96.3026,29.97,21.64,4.18,93.04,557756,11.987,28.86,29.8,29.52,31.04,30.27,30.38,19.67,21.72,21.55,21.13,22.39,21.23,13.59,11.38,24.64,25.13,19.1,18.72,93.08,93.86,94.37,94.21,94.1,93.62,1.7951038704784448,1.7951038704784448,2.0088044620803953,2.368531996894851,2.8411873493559656,3.289062117278362,3.289062117278362,2.385169184000195,2.0088044620803953,1.9339243194079296,1.598255623031531,1.2177869481593069,1.8715252154743929,2.5140621884211822,2.416685801642895,-2.4492935982947064e-16,1.0,1,0,1,1.082482906738226,0.9266766114265725,1.143011875964794,1.384734812322272,1.4883694857861878,1.771993174605169,8.329999999999998,25.805,-13.423333333333336,0.0,0.5773169223191379,0.0,-0.0736735423044459,0,0,0,0,0,1,0,0,0,0
COL,Colombia,CHOCO,2021,1,31,5.446,96.5223,31.18,22.37,4.82,90.95,569222,12.2334,29.97,28.86,29.8,29.52,31.04,30.27,21.64,19.67,21.72,21.55,21.13,22.39,4.18,13.59,11.38,24.64,25.13,19.1,93.04,93.08,93.86,94.37,94.21,94.1,1.3981982281227143,1.7951038704784448,1.7951038704784448,2.0088044620803953,2.368531996894851,2.8411873493559656,3.289062117278362,3.289062117278362,2.385169184000195,2.0088044620803953,1.9339243194079296,1.598255623031531,1.6794675795959515,2.1471060312580867,2.421641391780858,0.49999999999999994,0.8660254037844387,1,0,1,0.7678061913401832,1.082482906738226,0.9266766114265725,1.143011875964794,1.384734812322272,1.4883694857861878,8.809999999999999,26.775,-11.094166666666666,-0.39690564235573045,-0.2000573949088167,-0.15315155175182005,-0.15315155175182005,0,0,0,0,0,1,0,0,0,0
COL,Colombia,CHOCO,2021,2,25,4.392,96.5223,31.51,21.44,4.43,88.19,569222,12.2334,31.18,29.97,28.86,29.8,29.52,31.04,22.37,21.64,19.67,21.72,21.55,21.13,4.82,4.18,13.59,11.38,24.64,25.13,90.95,93.04,93.08,93.86,94.37,94.21,1.863459783393246,1.3981982281227143,1.7951038704784448,1.7951038704784448,2.0088044620803953,2.368531996894851,2.8411873493559656,3.289062117278362,3.289062117278362,2.385169184000195,2.0088044620803953,1.9339243194079296,1.7055962173271273,1.913736168308689,2.432688951662751,0.8660254037844386,0.5000000000000001,1,0,1,0.8964961045459755,0.7678061913401832,1.082482906738226,0.9266766114265725,1.143011875964794,1.384734812322272,10.07,26.475,-10.630833333333335,0.4652615552705317,-0.07046453601468361,0.17731289106334525,0.0241613393115252,1,0,0,0,0,1,0,0,0,0
COL,Colombia,CHOCO,2021,3,35,6.1487,96.5223,31.37,21.12,2.78,86.88,569222,12.2334,31.51,31.18,29.97,28.86,29.8,29.52,21.44,22.37,21.64,19.67,21.72,21.55,4.43,4.82,4.18,13.59,11.38,24.64,88.19,90.95,93.04,93.08,93.86,94.37,1.684916373610006,1.863459783393246,1.3981982281227143,1.7951038704784448,1.7951038704784448,2.0088044620803953,2.368531996894851,2.8411873493559656,3.289062117278362,3.289062117278362,2.385169184000195,2.0088044620803953,1.666819634672206,1.7744013516818478,2.4214712237209928,1.0,6.123233995736766e-17,1,0,1,0.7612730096075457,0.8964961045459755,0.7678061913401832,1.082482906738226,0.9266766114265725,1.143011875964794,10.25,26.245,-11.575,-0.17854340978324013,-0.3238880884703894,-0.06438102648323529,0.11293186458010995,1,0,0,0,0,1,0,0,0,0
COL,Colombia,CHOCO,2021,4,31,5.446,96.5223,30.83,21.45,10.28,91.33,569222,12.2334,31.37,31.51,31.18,29.97,28.86,29.8,21.12,21.44,22.37,21.64,19.67,21.72,2.78,4.43,4.82,4.18,13.59,11.38,86.88,88.19,90.95,93.04,93.08,93.86,1.9669305219931688,1.684916373610006,1.863459783393246,1.3981982281227143,1.7951038704784448,1.7951038704784448,2.0088044620803953,2.368531996894851,2.8411873493559656,3.289062117278362,3.289062117278362,2.385169184000195,1.8451264453839373,1.7657234546772134,2.4192067137284043,0.8660254037844387,-0.4999999999999998,1,0,0,0.5719019082733564,0.7612730096075457,0.8964961045459755,0.7678061913401832,1.082482906738226,0.9266766114265725,9.379999999999999,26.14,-3.5008333333333326,0.28201414838316285,-0.4182386620070262,0.09987834240605153,0.03549731592281624,1,0,0,0,0,1,0,0,0,0
COL,Colombia,CHOCO,2021,5,72,12.6488,96.5223,30.66,21.45,8.76,92.02,569222,12.2334,30.83,31.37,31.51,31.18,29.97,28.86,21.45,21.12,21.44,22.37,21.64,19.67,10.28,2.78,4.43,4.82,4.18,13.59,91.33,86.88,88.19,90.95,93.04,93.08,1.863459783393246,1.9669305219931688,1.684916373610006,1.863459783393246,1.3981982281227143,1.7951038704784448,1.7951038704784448,2.0088044620803953,2.368531996894851,2.8411873493559656,3.289062117278362,3.289062117278362,1.8451264453839373,1.777792945368771,2.3859177674024887,0.49999999999999994,-0.8660254037844387,1,0,0,0.7106268504405905,0.5719019082733564,0.7612730096075457,0.8964961045459755,0.7678061913401832,1.082482906738226,9.21,26.055,-4.7091666666666665,-0.10347073859992273,-1.425602333885116,-0.03549731592281624,0.06438102648323529,1,0,0,0,0,1,0,0,0,0
COL,Colombia,CHOCO,2021,6,36,6.3244,96.5223,29.11,21.8,7.66,93.44,569222,12.2334,30.66,30.83,31.37,31.51,31.18,29.97,21.45,21.45,21.12,21.44,22.37,21.64,8.76,10.28,2.78,4.43,4.82,4.18,92.02,91.33,86.88,88.19,90.95,93.04,2.6136516056785624,1.863459783393246,1.9669305219931688,1.684916373610006,1.863459783393246,1.3981982281227143,1.7951038704784448,1.7951038704784448,2.0088044620803953,2.368531996894851,2.8411873493559656,3.289062117278362,2.206202671877743,1.9724454299043732,2.2794827777103235,1.2246467991473532e-16,-1.0,1,0,0,0.7125739202257564,0.7106268504405905,0.5719019082733564,0.7612730096075457,0.8964961045459755,0.7678061913401832,7.309999999999999,25.455,-4.657500000000001,0.7501918222853163,-0.6754105115997997,0.23268817802676378,0.19719086210394754,1,0,0,0,0,1,0,0,0,0
COL,Colombia,CHOCO,2021,7,59,10.365,96.5223,30.37,21.59,9.25,92.06,569222,12.2334,29.11,30.66,30.83,31.37,31.51,31.18,21.8,21.45,21.45,21.12,21.44,22.37,7.66,8.76,10.28,2.78,4.43,4.82,93.44,92.02,91.33,86.88,88.19,90.95,1.9912112402854216,2.6136516056785624,1.863459783393246,1.9669305219931688,1.684916373610006,1.863459783393246,1.3981982281227143,1.7951038704784448,1.7951038704784448,2.0088044620803953,2.368531996894851,2.8411873493559656,2.212631209256338,2.0456671370930346,2.0976722642462136,-0.4999999999999997,-0.8660254037844388,1,0,0,0.48858001481867097,0.7125739202257564,0.7106268504405905,0.5719019082733564,0.7612730096075457,0.8964961045459755,8.780000000000001,25.98,-2.145833333333334,-0.6224403653931407,-0.849976109070544,-0.18904038375835364,0.043647794268410145,1,0,0,0,0,1,0,0,0,0
COL,Colombia,CHOCO,2021,8,38,6.6758,96.5223,29.91,20.96,14.05,92.95,569222,12.2334,30.37,29.11,30.66,30.83,31.37,31.51,21.59,21.8,21.45,21.45,21.12,21.44,9.25,7.66,8.76,10.28,2.78,4.43,92.06,93.44,92.02,91.33,86.88,88.19,2.4305384573045066,1.9912112402854216,2.6136516056785624,1.863459783393246,1.9669305219931688,1.684916373610006,1.863459783393246,1.3981982281227143,1.7951038704784448,1.7951038704784448,2.0088044620803953,2.368531996894851,2.3776369053047652,2.1464165453068027,2.0368286649730645,-0.8660254037844385,-0.5000000000000004,1,0,1,0.6026022953494207,0.48858001481867097,0.7125739202257564,0.7106268504405905,0.5719019082733564,0.7612730096075457,8.95,25.435000000000002,3.4749999999999996,0.43932721701908495,0.06200646040965552,0.13703883103558367,-0.05200155272276996,0,0,0,0,0,1,0,0,0,0
COL,Colombia,CHOCO,2021,9,49,8.6082,96.5223,30.05,21.14,7.85,91.95,569222,12.2334,29.91,30.37,29.11,30.66,30.83,31.37,20.96,21.59,21.8,21.45,21.45,21.12,14.05,9.25,7.66,8.76,10.28,2.78,92.95,92.06,93.44,92.02,91.33,86.88,2.0380725225689074,2.4305384573045066,1.9912112402854216,2.6136516056785624,1.863459783393246,1.9669305219931688,1.684916373610006,1.863459783393246,1.3981982281227143,1.7951038704784448,1.7951038704784448,2.0088044620803953,2.173432670100078,2.1899518991101368,2.0036083642662303,-1.0,-1.8369701987210297e-16,1,0,1,0.7453600520068795,0.6026022953494207,0.48858001481867097,0.7125739202257564,0.7106268504405905,0.5719019082733564,8.91,25.595,-1.8016666666666676,-0.3924659347355992,0.02926806048851205,-0.12149395779194472,0.015544873243638957,1,0,0,0,0,1,0,0,0,0
COL,Colombia,CHOCO,2021,10,49,8.6082,96.5223,29.24,22.09,12.4,94.03,569222,12.2334,30.05,29.91,30.37,29.11,30.66,30.83,21.14,20.96,21.59,21.8,21.45,21.45,7.85,14.05,9.25,7.66,8.76,10.28,91.95,92.95,92.06,93.44,92.02,91.33,2.2626169005477106,2.0380725225689074,2.4305384573045066,1.9912112402854216,2.6136516056785624,1.863459783393246,1.9669305219931688,1.684916373610006,1.863459783393246,1.3981982281227143,1.7951038704784448,1.7951038704784448,2.256506249869518,2.2348093376634903,2.027523051898367,-0.8660254037844386,0.5000000000000001,1,0,1,0.6872129410717538,0.7453600520068795,0.6026022953494207,0.48858001481867097,0.7125739202257564,0.7106268504405905,7.149999999999999,25.665,4.147500000000001,0.22454437797880322,0.4675130300692658,0.0713063278903936,-0.05018762990155112,0,0,0,0,0,1,0,0,0,0
COL,Colombia,CHOCO,2021,11,26,4.5676,96.5223,28.74,21.75,5.91,93.74,569222,12.2334,29.24,30.05,29.91,30.37,29.11,30.66,22.09,21.14,20.96,21.59,21.8,21.45,12.4,7.85,14.05,9.25,7.66,8.76,94.03,91.95,92.95,92.06,93.44,92.02,2.2626169005477106,2.2626169005477106,2.0380725225689074,2.4305384573045066,1.9912112402854216,2.6136516056785624,1.863459783393246,1.9669305219931688,1.684916373610006,1.863459783393246,1.3981982281227143,1.7951038704784448,2.1932239930670567,2.289675454372474,2.0661357019817763,-0.5000000000000004,0.8660254037844384,1,0,1,0.9143288085606144,0.6872129410717538,0.7453600520068795,0.6026022953494207,0.48858001481867097,0.7125739202257564,6.989999999999998,25.244999999999997,-2.4275,0.0,0.4675130300692658,0.0,0.0713063278903936,1,0,0,0,0,1,0,0,0,0
COL,Colombia,CHOCO,2021,12,21,3.6892,96.5223,29.65,21.47,26.08,94.69,569222,12.2334,28.74,29.24,30.05,29.91,30.37,29.11,21.75,22.09,21.14,20.96,21.59,21.8,5.91,12.4,7.85,14.05,9.25,7.66,93.74,94.03,91.95,92.95,92.06,93.44,1.7169640813711085,2.2626169005477106,2.2626169005477106,2.0380725225689074,2.4305384573045066,1.9912112402854216,2.6136516056785624,1.863459783393246,1.9669305219931688,1.684916373610006,1.863459783393246,1.3981982281227143,2.111585995006403,2.142987382773565,2.0613475787848654,-2.4492935982947064e-16,1.0,1,0,1,0.8558610910476915,0.9143288085606144,0.6872129410717538,0.7453600520068795,0.6026022953494207,0.48858001481867097,8.18,25.56,18.382499999999997,-0.5456528191766021,0.3187658532483941,-0.18301449319466112,-0.18301449319466112,0,0,0,0,0,1,0,0,0,0
COL,Colombia,CHOCO,2022,1,76,13.0879,96.738,29.96,20.73,10.91,92.77,580687,12.4798,29.65,28.74,29.24,30.05,29.91,30.37,21.47,21.75,22.09,21.14,20.96,21.59,26.08,5.91,12.4,7.85,14.05,9.25,94.69,93.74,94.03,91.95,92.95,92.06,1.5452619922155362,1.7169640813711085,2.2626169005477106,2.2626169005477106,2.0380725225689074,2.4305384573045066,1.9912112402854216,2.6136516056785624,1.863459783393246,1.9669305219931688,1.684916373610006,1.863459783393246,1.8903471005984525,2.0900929468549743,2.068126728260255,0.49999999999999994,0.8660254037844387,1,0,1,0.7400148630244487,0.8558610910476915,0.9143288085606144,0.6872129410717538,0.7453600520068795,0.6026022953494207,9.23,25.345,1.387500000000001,-0.17170208915557228,-0.31819779117770985,-0.06528152179750824,-0.24829601499216936,0,0,0,0,0,1,0,0,0,0
COL,Colombia,CHOCO,2022,2,44,7.5772,96.738,30.43,20.8,12.4,91.86,580687,12.4798,29.96,29.65,28.74,29.24,30.05,29.91,20.73,21.47,21.75,22.09,21.14,20.96,10.91,26.08,5.91,12.4,7.85,14.05,92.77,94.69,93.74,94.03,91.95,92.95,2.6453162729290756,1.5452619922155362,1.7169640813711085,2.2626169005477106,2.2626169005477106,2.0380725225689074,2.4305384573045066,1.9912112402854216,2.6136516056785624,1.863459783393246,1.9669305219931688,1.684916373610006,2.093701878031724,2.1447005063606235,2.1455588939323755,0.8660254037844386,0.5000000000000001,1,0,1,0.751478979787995,0.7400148630244487,0.8558610910476915,0.9143288085606144,0.6872129410717538,0.7453600520068795,9.629999999999999,25.615000000000002,2.370000000000001,1.1000542807135394,0.9603998993190697,0.3592095420753698,0.2939280202778616,1,0,0,0,0,1,0,0,0,0
COL,Colombia,CHOCO,2022,3,37,6.3718,96.738,30.2,20.59,16.68,92.7,580687,12.4798,30.43,29.96,29.65,28.74,29.24,30.05,20.8,20.73,21.47,21.75,22.09,21.14,12.4,10.91,26.08,5.91,12.4,7.85,91.86,92.77,94.69,93.74,94.03,91.95,2.149107519912939,2.6453162729290756,1.5452619922155362,1.7169640813711085,2.2626169005477106,2.2626169005477106,2.0380725225689074,2.4305384573045066,1.9912112402854216,2.6136516056785624,1.863459783393246,1.9669305219931688,2.2102614490485033,2.162140334219486,2.1761427989416586,1.0,6.123233995736766e-17,1,0,1,0.6869446512500663,0.751478979787995,0.7400148630244487,0.8558610910476915,0.9143288085606144,0.6872129410717538,9.61,25.395,5.985833333333334,-0.49620875301613676,0.18217699791977005,-0.14632404499448604,0.21288549708088378,1,0,0,0,0,1,0,0,0,0
COL,Colombia,CHOCO,2022,4,47,8.0939,96.738,29.52,21.04,17.05,93.78,580687,12.4798,30.2,30.43,29.96,29.65,28.74,29.24,20.59,20.8,20.73,21.47,21.75,22.09,16.68,12.4,10.91,26.08,5.91,12.4,92.7,91.86,92.77,94.69,93.74,94.03,1.9976619097596906,2.149107519912939,2.6453162729290756,1.5452619922155362,1.7169640813711085,2.2626169005477106,2.2626169005477106,2.0380725225689074,2.4305384573045066,1.9912112402854216,2.6136516056785624,1.863459783393246,2.303814337163763,2.1182996089568444,2.1782503290615995,0.8660254037844387,-0.4999999999999998,1,0,1,0.825855317736009,0.6869446512500663,0.751478979787995,0.7400148630244487,0.8558610910476915,0.9143288085606144,8.48,25.28,5.197500000000002,-0.1514456101532482,0.13420212636644457,-0.04928646428797667,-0.1956105092824627,0,0,0,0,0,1,0,0,0,0
COL,Colombia,CHOCO,2022,5,78,13.4324,96.738,29.54,21.95,26.12,94.98,580687,12.4798,29.52,30.2,30.43,29.96,29.65,28.74,21.04,20.59,20.8,20.73,21.47,21.75,17.05,16.68,12.4,10.91,26.08,5.91,93.78,92.7,91.86,92.77,94.69,93.74,2.2076038590810882,1.9976619097596906,2.149107519912939,2.6453162729290756,1.5452619922155362,1.7169640813711085,2.2626169005477106,2.2626169005477106,2.0380725225689074,2.4305384573045066,1.9912112402854216,2.6136516056785624,2.1219780655542695,2.1079399113112514,2.2029304898338613,0.49999999999999994,-0.8660254037844387,1,0,1,1.0232539624979275,0.825855317736009,0.6869446512500663,0.751478979787995,0.7400148630244487,0.8558610910476915,7.59,25.744999999999997,13.703333333333335,0.20994194932139765,-0.4060477465974741,0.06769157566235862,0.018405111374381944,1,0,0,0,0,1,0,0,0,0
