iso_a0,pais,adm_1_name,ano,mes,casos_dengue,incidencia_dengue,agua_basica,tmax_promedio,tmin_promedio,precipitacion,humedad_promedio,poblacion,densidad_poblacion,tmax_lag1,tmax_lag2,tmax_lag3,tmax_lag4,tmax_lag5,tmax_lag6,tmin_lag1,tmin_lag2,tmin_lag3,tmin_lag4,tmin_lag5,tmin_lag6,precipitacion_lag1,precipitacion_lag2,precipitacion_lag3,precipitacion_lag4,precipitacion_lag5,precipitacion_lag6,humedad_lag1,humedad_lag2,humedad_lag3,humedad_lag4,humedad_lag5,humedad_lag6,incidencia_lag1,incidencia_lag2,incidencia_lag3,incidencia_lag4,incidencia_lag5,incidencia_lag6,incidencia_lag7,incidencia_lag8,incidencia_lag9,incidencia_lag10,incidencia_lag11,incidencia_lag12,incidencia_roll3,incidencia_roll6,incidencia_roll12,mes_sin,mes_cos,indicador_covid,indicador_nino,indicador_nina,incidencia_vecinos_lag1,incidencia_vecinos_lag2,incidencia_vecinos_lag3,incidencia_vecinos_lag4,incidencia_vecinos_lag5,incidencia_vecinos_lag6,amplitud_termica,temperatura_media,precipitacion_anomalia,aceleracion_incidencia,cambio_interanual,tendencia_1m,tendencia_3m,fase_ascendente,indicador_brote,pais_ARG,pais_BOL,pais_BRA,pais_COL,pais_ECU,pais_MEX,pais_PAN,pais_PER,nino34_index,nino12_index,nino34_lag1,nino34_lag2,nino34_lag3,nino12_lag1,nino12_lag2,nino12_lag3
BRA,Brazil,AMAZONAS,2017,2,520,13.8632,98.1979,30.01,23.04,7.04,89.7,3750935,2.4057,29.51,35.75,37.79,38.05,35.87,34.86,22.57,23.01,23.61,24.74,24.36,23.54,9.07,9.75,1.97,2.63,2.19,1.33,89.01,84.28,68.01,67.38,71.0,75.16,2.9470041074626385,1.8750890768150592,1.845758267104872,1.8792207449980496,1.6895790767990793,1.699461415081689,2.49959819853099,2.89459062373112,3.345148939810609,3.794841788642452,3.47747609129765,3.400557176774732,2.3640908950845323,2.1069695615952466,2.8847453109396124,0.8660254037844386,0.5000000000000001,0,0,0,3.2793197244730075,2.708854322154645,2.185264450417503,1.6370725345307409,1.375907268233404,1.5025354678739289,6.970000000000002,26.525,1.6966666666666663,1.071915030647579,-0.4535530693120937,0.3168731803251343,0.327127279044854,1,0,0,0,1,0,0,0,0,0,0.1,1.14,-0.26,-0.33,-0.64,1.07,0.42,0.26
BRA,Brazil,AMAZONAS,2017,3,547,14.583,98.1979,29.83,23.14,8.05,90.08,3750935,2.4057,30.01,29.51,35.75,37.79,38.05,35.87,23.04,22.57,23.01,23.61,24.74,24.36,7.04,9.07,9.75,1.97,2.63,2.19,89.7,89.01,84.28,68.01,67.38,71.0,2.698888359309824,2.9470041074626385,1.8750890768150592,1.845758267104872,1.8792207449980496,1.6895790767990793,1.699461415081689,2.49959819853099,2.89459062373112,3.345148939810609,3.794841788642452,3.47747609129765,2.6010438874170423,2.281223551221864,2.811761858139488,1.0,6.123233995736766e-17,0,0,0,2.944970416875771,3.2793197244730075,2.708854322154645,2.185264450417503,1.6370725345307409,1.375907268233404,6.689999999999998,26.485,2.8833333333333337,-0.2481157481528146,-0.7785877319878263,-0.0649245062562657,0.2519486740688685,1,0,0,0,1,0,0,0,0,0,0.21,1.83,0.1,-0.26,-0.33,1.14,1.07,0.42
BRA,Brazil,AMAZONAS,2017,4,577,15.3828,98.1979,29.67,23.35,8.84,91.76,3750935,2.4057,29.83,30.01,29.51,35.75,37.79,38.05,23.14,23.04,22.57,23.01,23.61,24.74,8.05,7.04,9.07,9.75,1.97,2.63,90.08,89.7,89.01,84.28,68.01,67.38,2.746180576463477,2.698888359309824,2.9470041074626385,1.8750890768150592,1.845758267104872,1.8792207449980496,1.6895790767990793,1.699461415081689,2.49959819853099,2.89459062373112,3.345148939810609,3.794841788642452,2.8032593657036613,2.440863326521749,2.7238994904765024,0.8660254037844387,-0.4999999999999998,0,0,0,2.736650615434152,2.944970416875771,3.2793197244730075,2.708854322154645,2.185264450417503,1.6370725345307409,6.32,26.51,3.899166666666667,0.0472922171536533,-1.048661212178975,0.0127044769242465,-0.0522200293320191,0,0,0,0,1,0,0,0,0,0,0.36,0.77,0.21,0.1,-0.26,1.83,1.14,1.07
BRA,Brazil,AMAZONAS,2017,5,226,6.0252,98.1979,29.94,23.05,3.06,89.65,3750935,2.4057,29.67,29.83,30.01,29.51,35.75,37.79,23.35,23.14,23.04,22.57,23.01,23.61,8.84,8.05,7.04,9.07,9.75,1.97,91.76,90.08,89.7,89.01,84.28,68.01,2.796232003987257,2.746180576463477,2.698888359309824,2.9470041074626385,1.8750890768150592,1.845758267104872,1.8792207449980496,1.6895790767990793,1.699461415081689,2.49959819853099,2.89459062373112,3.345148939810609,2.7478903804663317,2.5742914810534647,2.5571446206103388,0.4999999999999999,-0.8660254037844387,0,0,0,2.2824095961906705,2.736650615434152,2.944970416875771,3.2793197244730075,2.708854322154645,2.185264450417503,6.890000000000001,26.495,-2.0274999999999994,0.0500514275237802,-0.5489169358233514,0.0132721888931832,0.0259766658174298,1,0,0,0,1,0,0,0,0,0,0.42,0.35,0.36,0.21,0.1,0.77,1.83,1.14
BRA,Brazil,AMAZONAS,2017,6,189,5.0387,98.1979,29.53,23.22,4.09,88.8,3750935,2.4057,29.94,29.67,29.83,30.01,29.51,35.75,23.05,23.35,23.14,23.04,22.57,23.01,3.06,8.84,8.05,7.04,9.07,9.75,89.65,91.76,90.08,89.7,89.01,84.28,1.9495036845654437,2.796232003987257,2.746180576463477,2.698888359309824,2.9470041074626385,1.8750890768150592,1.845758267104872,1.8792207449980496,1.6895790767990793,1.699461415081689,2.49959819853099,2.89459062373112,2.5647185615994514,2.583046156602485,2.4088022416370447,1.2246467991473532e-16,-1.0,0,0,0,1.90700100640652,2.2824095961906705,2.736650615434152,2.944970416875771,3.2793197244730075,2.708854322154645,6.310000000000002,26.375,-0.8433333333333337,-0.846728319421814,-0.9450869391656762,-0.2523720832184828,-0.2390998943252995,0,0,0,0,1,0,0,0,0,0,0.39,-0.03,0.42,0.36,0.21,0.35,0.77,1.83
BRA,Brazil,AMAZONAS,2017,7,235,6.2651,98.1979,30.72,22.21,2.24,86.42,3750935,2.4057,29.53,29.94,29.67,29.83,30.01,29.51,23.22,23.05,23.35,23.14,23.04,22.57,4.09,3.06,8.84,8.05,7.04,9.07,88.8,89.65,91.76,90.08,89.7,89.01,1.7981887569929589,1.9495036845654437,2.796232003987257,2.746180576463477,2.698888359309824,2.9470041074626385,1.8750890768150592,1.845758267104872,1.8792207449980496,1.6895790767990793,1.699461415081689,2.49959819853099,2.283969560821559,2.5769501361180627,2.314268245077292,-0.4999999999999997,-0.8660254037844388,0,0,0,1.7253644109766435,1.90700100640652,2.2824095961906705,2.736650615434152,2.944970416875771,3.2793197244730075,8.509999999999998,26.465,-2.8175,-0.1513149275724845,-0.7014094415380312,-0.0526645783108234,-0.3050366615293063,0,0,0,0,1,0,0,0,0,0,0.28,-0.32,0.39,0.42,0.36,-0.03,0.35,0.77
BRA,Brazil,AMAZONAS,2017,8,236,6.2918,98.1979,35.6,23.85,1.46,72.6,3750935,2.4057,30.72,29.53,29.94,29.67,29.83,30.01,22.21,23.22,23.05,23.35,23.14,23.04,2.24,4.09,3.06,8.84,8.05,7.04,86.42,88.8,89.65,91.76,90.08,89.7,1.9830820615524287,1.7981887569929589,1.9495036845654437,2.796232003987257,2.746180576463477,2.698888359309824,2.9470041074626385,1.8750890768150592,1.845758267104872,1.8792207449980496,1.6895790767990793,1.699461415081689,1.9134361493708172,2.4152885829071304,2.272964880533599,-0.8660254037844385,-0.5000000000000004,0,0,0,1.697723477301461,1.7253644109766435,1.90700100640652,2.2824095961906705,2.736650615434152,2.944970416875771,11.75,29.725,-3.5616666666666674,0.1848933045594698,0.2836206464707398,0.0639846795272021,0.0113201012163786,1,0,0,0,1,0,0,0,0,0,-0.06,-0.28,0.28,0.39,0.42,-0.32,-0.03,0.35
BRA,Brazil,AMAZONAS,2017,9,262,6.9849,98.1979,37.81,24.44,3.41,66.49,3750935,2.4057,35.6,30.72,29.53,29.94,29.67,29.83,23.85,22.21,23.22,23.05,23.35,23.14,1.46,2.24,4.09,3.06,8.84,8.05,72.6,86.42,88.8,89.65,91.76,90.08,1.9867504291226723,1.9830820615524287,1.7981887569929589,1.9495036845654437,2.796232003987257,2.746180576463477,2.698888359309824,2.9470041074626385,1.8750890768150592,1.845758267104872,1.8792207449980496,1.6895790767990793,1.9264651720803465,2.295671247349933,2.288473491049397,-1.0,-1.8369701987210294e-16,0,0,0,1.2840493575805505,1.697723477301461,1.7253644109766435,1.90700100640652,2.2824095961906705,2.736650615434152,13.37,31.125,-1.6224999999999996,0.0036683675702438,0.2971713523235932,0.0012289684970852,0.0652136480242873,1,0,0,0,1,0,0,0,0,0,-0.32,-0.71,-0.06,0.28,0.39,-0.28,-0.32,-0.03
BRA,Brazil,AMAZONAS,2017,10,146,3.8924,98.1979,35.77,24.58,4.29,75.12,3750935,2.4057,37.81,35.6,30.72,29.53,29.94,29.67,24.44,23.85,22.21,23.22,23.05,23.35,3.41,1.46,2.24,4.09,3.06,8.84,66.49,72.6,86.42,88.8,89.65,91.76,2.0775522581070285,1.9867504291226723,1.9830820615524287,1.7981887569929589,1.9495036845654437,2.796232003987257,2.746180576463477,2.698888359309824,2.9470041074626385,1.8750890768150592,1.845758267104872,1.8792207449980496,2.0167590747852064,2.159263071049101,2.3099429573972383,-0.8660254037844386,0.5000000000000001,0,0,0,1.2098057595183798,1.2840493575805505,1.697723477301461,1.7253644109766435,1.90700100640652,2.2824095961906705,11.190000000000005,30.175,-0.8441666666666663,0.0908018289843559,0.1983315131089789,0.0299485762425608,0.031177544739646,1,0,0,0,1,0,0,0,0,0,-0.37,-1.07,-0.32,-0.06,0.28,-0.71,-0.28,-0.32
BRA,Brazil,AMAZONAS,2017,11,145,3.8657,98.1979,35.77,24.28,3.64,74.92,3750935,2.4057,35.77,37.81,35.6,30.72,29.53,29.94,24.58,24.44,23.85,22.21,23.22,23.05,4.29,3.41,1.46,2.24,4.09,3.06,75.12,66.49,72.6,86.42,88.8,89.65,1.587682980631071,2.0775522581070285,1.9867504291226723,1.9830820615524287,1.7981887569929589,1.9495036845654437,2.796232003987257,2.746180576463477,2.698888359309824,2.9470041074626385,1.8750890768150592,1.845758267104872,1.905539441578629,1.9094955902037152,2.2961494284588104,-0.5000000000000004,0.8660254037844384,0,0,1,1.2977363341380992,1.2098057595183798,1.2840493575805505,1.697723477301461,1.7253644109766435,1.90700100640652,11.490000000000002,30.025,-1.6324999999999998,-0.4898692774759574,-0.2580752864738012,-0.1733716863899517,-0.1434231101473908,0,0,0,0,1,0,0,0,0,0,-0.91,-1.12,-0.37,-0.32,-0.06,-1.07,-0.71,-0.28
BRA,Brazil,AMAZONAS,2017,12,190,5.0654,98.1979,35.8,22.93,10.06,85.82,3750935,2.4057,35.77,35.77,37.81,35.6,30.72,29.53,24.28,24.58,24.44,23.85,22.21,23.22,3.64,4.29,3.41,1.46,2.24,4.09,74.92,75.12,66.49,72.6,86.42,88.8,1.5822105901796166,1.587682980631071,2.0775522581070285,1.9867504291226723,1.9830820615524287,1.7981887569929589,1.9495036845654437,2.796232003987257,2.746180576463477,2.698888359309824,2.9470041074626385,1.8750890768150592,1.7773787832733323,1.8546977523341124,2.283767480411548,-2.4492935982947064e-16,1.0,0,0,1,1.348228980313098,1.2977363341380992,1.2098057595183798,1.2840493575805505,1.697723477301461,1.7253644109766435,12.869999999999996,29.365,4.648333333333334,-0.0054723904514544,-0.2928784866354426,-0.0021170232695668,-0.1754887096595185,0,0,0,0,1,0,0,0,0,0,-0.93,-1.22,-0.91,-0.37,-0.32,-1.12,-1.07,-0.71
BRA,Brazil,AMAZONAS,2018,1,248,6.5451,98.558,30.28,22.24,5.65,90.7,3789070,2.4302,35.8,35.77,35.77,37.81,35.6,30.72,22.93,24.28,24.58,24.44,23.85,22.21,10.06,3.64,4.29,3.41,1.46,2.24,85.82,74.92,75.12,66.49,72.6,86.42,1.80260049240593,1.5822105901796166,1.587682980631071,2.0775522581070285,1.9867504291226723,1.9830820615524287,1.7981887569929589,1.9495036845654437,2.796232003987257,2.746180576463477,2.698888359309824,2.9470041074626385,1.6628838881397263,1.8553939359982647,2.279887780135216,0.4999999999999999,0.8660254037844387,0,0,1,1.7886379356408226,1.348228980313098,1.2977363341380992,1.2098057595183798,1.2840493575805505,1.697723477301461,8.040000000000003,26.26,0.2125000000000003,0.2203899022263133,-1.1444036150567083,0.0819018834763938,0.0797848602068269,1,0,0,0,1,0,0,0,0,0,-0.7,-0.74,-0.93,-0.91,-0.37,-1.22,-1.12,-1.07
BRA,Brazil,AMAZONAS,2018,2,290,7.6536,98.558,29.88,22.3,4.63,90.14,3789070,2.4302,30.28,35.8,35.77,35.77,37.81,35.6,22.24,22.93,24.28,24.58,24.44,23.85,5.65,10.06,3.64,4.29,3.41,1.46,90.7,85.82,74.92,75.12,66.49,72.6,2.020898345942452,1.80260049240593,1.5822105901796166,1.587682980631071,2.0775522581070285,1.9867504291226723,1.9830820615524287,1.7981887569929589,1.9495036845654437,2.796232003987257,2.746180576463477,2.698888359309824,1.8178711286955251,1.8626656942712776,2.176675060076048,0.8660254037844386,0.5000000000000001,0,0,1,1.420550849797981,1.7886379356408226,1.348228980313098,1.2977363341380992,1.2098057595183798,1.2840493575805505,7.579999999999998,26.09,-0.5225,0.2182978535365218,-0.677990013367372,0.0750065192464541,0.156908402722848,1,0,0,0,1,0,0,0,0,0,-0.67,-0.49,-0.7,-0.93,-0.91,-0.74,-1.22,-1.12
BRA,Brazil,AMAZONAS,2018,3,295,7.7856,98.558,30.48,23.42,3.52,90.73,3789070,2.4302,29.88,30.28,35.8,35.77,35.77,37.81,22.3,22.24,22.93,24.28,24.58,24.44,4.63,5.65,10.06,3.64,4.29,3.41,90.14,90.7,85.82,74.92,75.12,66.49,2.1579754193339427,2.020898345942452,1.80260049240593,1.5822105901796166,1.587682980631071,2.0775522581070285,1.9867504291226723,1.9830820615524287,1.7981887569929589,1.9495036845654437,2.796232003987257,2.746180576463477,2.004363227101268,1.89729746913462,2.116192259789948,1.0,6.123233995736766e-17,0,0,1,1.4916973758746177,1.420550849797981,1.7886379356408226,1.348228980313098,1.2977363341380992,1.2098057595183798,7.059999999999999,26.950000000000003,-1.431666666666667,0.1370770733914907,-0.5882051571295346,0.0443768794884935,0.1193833987349477,1,0,0,0,1,0,0,0,0,0,-0.73,-0.75,-0.67,-0.7,-0.93,-0.49,-0.74,-1.22
BRA,Brazil,AMAZONAS,2018,4,337,8.894,98.558,29.41,22.81,9.78,90.96,3789070,2.4302,30.48,29.88,30.28,35.8,35.77,35.77,23.42,22.3,22.24,22.93,24.28,24.58,3.52,4.63,5.65,10.06,3.64,4.29,90.73,90.14,90.7,85.82,74.92,75.12,2.173114017542471,2.1579754193339427,2.020898345942452,1.80260049240593,1.5822105901796166,1.587682980631071,2.0775522581070285,1.9867504291226723,1.9830820615524287,1.7981887569929589,1.9495036845654437,2.796232003987257,2.1196353389254945,1.9171137703807568,2.045500118519642,0.8660254037844387,-0.4999999999999998,0,0,0,1.6101243434530796,1.4916973758746177,1.420550849797981,1.7886379356408226,1.348228980313098,1.2977363341380992,6.600000000000001,26.11,5.205833333333333,0.0151385982085283,-0.6231179864447864,0.0047823134428155,0.0491591929313091,1,0,0,0,1,0,0,0,0,0,-0.49,-0.84,-0.73,-0.67,-0.7,-0.75,-0.49,-0.74
BRA,Brazil,AMAZONAS,2018,5,173,4.5658,98.558,29.36,22.81,8.67,91.51,3789070,2.4302,29.41,30.48,29.88,30.28,35.8,35.77,22.81,23.42,22.3,22.24,22.93,24.28,9.78,3.52,4.63,5.65,10.06,3.64,90.96,90.73,90.14,90.7,85.82,74.92,2.2919285128055167,2.173114017542471,2.1579754193339427,2.020898345942452,1.80260049240593,1.5822105901796166,1.587682980631071,2.0775522581070285,1.9867504291226723,1.9830820615524287,1.7981887569929589,1.9495036845654437,2.209489791867356,2.0327298410078734,1.9730098506666287,0.4999999999999999,-0.8660254037844387,0,0,0,1.7783364488959144,1.6101243434530796,1.4916973758746177,1.420550849797981,1.7886379356408226,1.348228980313098,6.550000000000001,26.085,4.0175,0.1188144952630456,0.3424248282400732,0.0367601215215245,0.04154243496434,1,0,0,0,1,0,0,0,0,0,-0.11,-0.54,-0.49,-0.73,-0.67,-0.84,-0.75,-0.49
BRA,Brazil,AMAZONAS,2018,6,175,4.6185,98.558,29.41,22.77,6.84,90.07,3789070,2.4302,29.36,29.41,30.48,29.88,30.28,35.8,22.81,22.81,23.42,22.3,22.24,22.93,8.67,9.78,3.52,4.63,5.65,10.06,91.51,90.96,90.73,90.14,90.7,85.82,1.7166407300111135,2.2919285128055167,2.173114017542471,2.1579754193339427,2.020898345942452,1.80260049240593,1.5822105901796166,1.587682980631071,2.0775522581070285,1.9867504291226723,1.9830820615524287,1.7981887569929589,2.0896146200001726,2.0478971235739016,1.9559559491842424,1.2246467991473532e-16,-1.0,0,0,0,1.2783564527631734,1.7783364488959144,1.6101243434530796,1.4916973758746177,1.420550849797981,1.7886379356408226,6.640000000000001,26.09,1.7199999999999998,-0.5752877827944032,-0.0815480269818453,-0.1920774758454535,-0.155317354323929,0,0,0,0,1,0,0,0,0,0,0.15,-0.69,-0.11,-0.49,-0.73,-0.54,-0.84,-0.75
BRA,Brazil,AMAZONAS,2018,7,208,5.4895,98.558,29.91,23.07,2.6,86.57,3789070,2.4302,29.41,29.36,29.41,30.48,29.88,30.28,22.77,22.81,22.81,23.42,22.3,22.24,6.84,8.67,9.78,3.52,4.63,5.65,90.07,91.51,90.96,90.73,90.14,90.7,1.72606472436582,1.7166407300111135,2.2919285128055167,2.173114017542471,2.1579754193339427,2.020898345942452,1.80260049240593,1.5822105901796166,1.587682980631071,2.0775522581070285,1.9867504291226723,1.9830820615524287,1.9496317865917656,2.038241871682509,1.950991265908489,-0.4999999999999997,-0.8660254037844388,0,0,0,1.0082376866145597,1.2783564527631734,1.7783364488959144,1.6101243434530796,1.4916973758746177,1.420550849797981,6.84,26.49,-2.749166666666666,0.0094239943547065,-0.2570173371866087,0.0034629850362548,-0.1886144908091986,0,0,0,0,1,0,0,0,0,0,0.22,-0.29,0.15,-0.11,-0.49,-0.69,-0.54,-0.84
BRA,Brazil,AMAZONAS,2018,8,141,3.7212,98.558,31.46,23.33,1.77,84.24,3789070,2.4302,29.91,29.41,29.36,29.41,30.48,29.88,23.07,22.77,22.81,22.81,23.42,22.3,2.6,6.84,8.67,9.78,3.52,4.63,86.57,90.07,91.51,90.96,90.73,90.14,1.8701854861456768,1.72606472436582,1.7166407300111135,2.2919285128055167,2.173114017542471,2.1579754193339427,2.020898345942452,1.80260049240593,1.5822105901796166,1.587682980631071,2.0775522581070285,1.9867504291226723,1.7734710283061903,2.0150585640003094,1.941762272783873,-0.8660254037844385,-0.5000000000000004,0,1,0,1.198165977292149,1.0082376866145597,1.2783564527631734,1.7783364488959144,1.6101243434530796,1.4916973758746177,8.130000000000003,27.395,-3.6091666666666673,0.1441207617798565,-0.1165649429769959,0.051517580662028,0.0549805656982829,1,0,0,0,1,0,0,0,0,0,0.28,-0.18,0.22,0.15,-0.11,-0.29,-0.69,-0.54
BRA,Brazil,AMAZONAS,2018,9,140,3.6948,98.558,33.92,23.89,2.8,77.3,3789070,2.4302,31.46,29.91,29.41,29.36,29.41,30.48,23.33,23.07,22.77,22.81,22.81,23.42,1.77,2.6,6.84,8.67,9.78,3.52,84.24,86.57,90.07,91.51,90.96,90.73,1.5520630045727768,1.8701854861456768,1.72606472436582,1.7166407300111135,2.2919285128055167,2.173114017542471,2.1579754193339427,2.020898345942452,1.80260049240593,1.5822105901796166,1.587682980631071,2.0775522581070285,1.7245031842396397,1.923630456364232,1.9105506385222215,-1.0,-1.8369701987210294e-16,0,1,0,1.3244544177659847,1.198165977292149,1.0082376866145597,1.2783564527631734,1.7783364488959144,1.6101243434530796,10.03,28.905,-2.6050000000000004,-0.3181224815728998,-0.5254892535342517,-0.1174746035121877,-0.0659570228501597,0,0,0,0,1,0,0,0,0,0,0.33,0.02,0.28,0.22,0.15,-0.18,-0.29,-0.69
BRA,Brazil,AMAZONAS,2018,10,96,2.5336,98.558,36.71,23.59,2.21,69.73,3789070,2.4302,33.92,31.46,29.91,29.41,29.36,29.41,23.89,23.33,23.07,22.77,22.81,22.81,2.8,1.77,2.6,6.84,8.67,9.78,77.3,84.24,86.57,90.07,91.51,90.96,1.5464555132438318,1.5520630045727768,1.8701854861456768,1.72606472436582,1.7166407300111135,2.2919285128055167,2.173114017542471,2.1579754193339427,2.020898345942452,1.80260049240593,1.5822105901796166,1.587682980631071,1.6680526726940164,1.8187205096993584,1.8691268064155864,-0.8660254037844386,0.5000000000000001,0,1,0,0.9978952961375188,1.3244544177659847,1.198165977292149,1.0082376866145597,1.2783564527631734,1.7783364488959144,13.12,30.15,-3.144166666666667,-0.005607491328945,-0.0412274673872392,-0.0021996560649257,-0.1196742595771135,0,0,0,0,1,0,0,0,0,0,0.86,0.27,0.33,0.28,0.22,0.02,-0.18,-0.29
BRA,Brazil,AMAZONAS,2018,11,82,2.1641,98.558,36.92,24.21,4.99,76.44,3789070,2.4302,36.71,33.92,31.46,29.91,29.41,29.36,23.59,23.89,23.33,23.07,22.77,22.81,2.21,2.8,1.77,2.6,6.84,8.67,69.73,77.3,84.24,86.57,90.07,91.51,1.2623171813001797,1.5464555132438318,1.5520630045727768,1.8701854861456768,1.72606472436582,1.7166407300111135,2.2919285128055167,2.173114017542471,2.1579754193339427,2.020898345942452,1.80260049240593,1.5822105901796166,1.4624526109695042,1.6300049533740648,1.8515052736250088,-0.5000000000000004,0.8660254037844384,0,1,0,1.2188909730331436,0.9978952961375188,1.3244544177659847,1.198165977292149,1.0082376866145597,1.2783564527631734,12.71,30.565,-0.1908333333333329,-0.2841383319436521,-0.3198934088794369,-0.1183128079431697,-0.1205124640080955,0,0,0,0,1,0,0,0,0,0,0.86,0.78,0.86,0.33,0.28,0.27,0.02,-0.18
BRA,Brazil,AMAZONAS,2018,12,114,3.0087,98.558,30.76,22.91,8.36,88.82,3789070,2.4302,36.92,36.71,33.92,31.46,29.91,29.41,24.21,23.59,23.89,23.33,23.07,22.77,4.99,2.21,2.8,1.77,2.6,6.84,76.44,69.73,77.3,84.24,86.57,90.07,1.151868654968541,1.2623171813001797,1.5464555132438318,1.5520630045727768,1.8701854861456768,1.72606472436582,1.7166407300111135,2.2919285128055167,2.173114017542471,2.1579754193339427,2.020898345942452,1.80260049240593,1.3343429554877908,1.5483317163460544,1.8289910258333824,-2.4492935982947064e-16,1.0,0,1,0,1.1145949931747194,1.2188909730331436,0.9978952961375188,1.3244544177659847,1.198165977292149,1.0082376866145597,7.850000000000001,26.835,3.066666666666665,-0.1104485263316386,-0.6507318374373889,-0.0500529829815731,-0.1683657909247429,0,0,0,0,1,0,0,0,0,0,0.9,0.84,0.86,0.86,0.33,0.78,0.27,0.02
BRA,Brazil,AMAZONAS,2019,1,200,5.2257,98.7731,29.9,22.76,8.17,90.12,3827206,2.4546,30.76,36.92,36.71,33.92,31.46,29.91,22.91,24.21,23.59,23.89,23.33,23.07,8.36,4.99,2.21,2.8,1.77,2.6,88.82,76.44,69.73,77.3,84.24,86.57,1.3884669992315088,1.151868654968541,1.2623171813001797,1.5464555132438318,1.5520630045727768,1.8701854861456768,1.72606472436582,1.7166407300111135,2.2919285128055167,2.173114017542471,2.1579754193339427,2.020898345942452,1.272229404831918,1.489599014941234,1.801083916688312,0.4999999999999999,0.8660254037844387,0,1,0,1.344343257173212,1.1145949931747194,1.2188909730331436,0.9978952961375188,1.3244544177659847,1.198165977292149,7.139999999999997,26.33,3.018333333333333,0.2365983442629677,-0.632431346710943,0.1043151307277064,0.0542621477461333,1,0,0,0,1,0,0,0,0,0,0.67,0.8,0.9,0.86,0.86,0.84,0.78,0.27
BRA,Brazil,AMAZONAS,2019,2,200,5.2257,98.7731,30.04,23.62,10.1,91.92,3827206,2.4546,29.9,30.76,36.92,36.71,33.92,31.46,22.76,22.91,24.21,23.59,23.89,23.33,8.17,8.36,4.99,2.21,2.8,1.77,90.12,88.82,76.44,69.73,77.3,84.24,1.8286858858279635,1.3884669992315088,1.151868654968541,1.2623171813001797,1.5464555132438318,1.5520630045727768,1.8701854861456768,1.72606472436582,1.7166407300111135,2.2919285128055167,2.173114017542471,2.1579754193339427,1.4965304717244656,1.479636696897675,1.782762170206859,0.8660254037844386,0.5000000000000001,0,1,0,1.8044014438826748,1.344343257173212,1.1145949931747194,1.2188909730331436,0.9978952961375188,1.3244544177659847,6.419999999999998,26.83,4.738333333333332,0.4402188865964545,-0.3292895335059793,0.1691605152851101,0.2734756460128166,1,0,0,0,1,0,0,0,0,0,0.71,0.67,0.67,0.9,0.86,0.8,0.84,0.78
BRA,Brazil,AMAZONAS,2019,3,168,4.3896,98.7731,30.17,23.22,8.91,90.42,3827206,2.4546,30.04,29.9,30.76,36.92,36.71,33.92,23.62,22.76,22.91,24.21,23.59,23.89,10.1,8.17,8.36,4.99,2.21,2.8,91.92,90.12,88.82,76.44,69.73,77.3,1.8286858858279635,1.8286858858279635,1.3884669992315088,1.151868654968541,1.2623171813001797,1.5464555132438318,1.5520630045727768,1.8701854861456768,1.72606472436582,1.7166407300111135,2.2919285128055167,2.173114017542471,1.7023269818965026,1.5351668500588145,1.7481442253647346,1.0,6.123233995736766e-17,0,1,0,1.9185291641233808,1.8044014438826748,1.344343257173212,1.1145949931747194,1.2188909730331436,0.9978952961375188,6.950000000000003,26.695,3.0925,0.0,-0.3444281317145077,0.0,0.1691605152851101,1,0,0,0,1,0,0,0,0,0,0.97,0.5,0.71,0.67,0.9,0.67,0.8,0.84
BRA,Brazil,AMAZONAS,2019,4,130,3.3967,98.7731,30.43,23.73,10.41,90.66,3827206,2.4546,30.17,30.04,29.9,30.76,36.92,36.71,23.22,23.62,22.76,22.91,24.21,23.59,8.91,10.1,8.17,8.36,4.99,2.21,90.42,91.92,90.12,88.82,76.44,69.73,1.684471170664313,1.8286858858279635,1.8286858858279635,1.3884669992315088,1.151868654968541,1.2623171813001797,1.5464555132438318,1.5520630045727768,1.8701854861456768,1.72606472436582,1.7166407300111135,2.2919285128055167,1.7828868907244566,1.5598063944257687,1.6976197153191477,0.8660254037844387,-0.4999999999999998,0,1,0,2.352155904759791,1.9185291641233808,1.8044014438826748,1.344343257173212,1.1145949931747194,1.2188909730331436,6.699999999999999,27.08,4.1433333333333335,-0.1442147151636503,-0.6074573421412037,-0.0523285008729339,-0.0523285008729339,0,0,0,0,1,0,0,0,0,0,0.72,0.47,0.97,0.71,0.67,0.5,0.67,0.8
